shift_id,date_key,shift_date,station_id,staff_id,shift_type,scheduled_start,scheduled_end,planned_hours,actual_hours,shift_status,missed_coverage_flag
SH002276,20250207,2025-02-07,ST005,EMP0062,Early,05:30,13:30,8,8,Completed,N
SH002277,20250207,2025-02-07,ST005,EMP0032,Day,09:00,17:00,8,0,No Show,Y
SH002278,20250207,2025-02-07,ST005,EMP0045,Late,14:30,22:30,8,8,Completed,N
SH002279,20250207,2025-02-07,ST006,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH002280,20250207,2025-02-07,ST006,EMP0044,Day,09:00,17:00,8,0,Cancelled,Y
SH002281,20250207,2025-02-07,ST006,EMP0044,Late,14:30,22:30,8,0,Cancelled,Y
SH002282,20250207,2025-02-07,ST006,EMP0024,Night,22:00,06:00,8,8,Completed,N
SH002283,20250207,2025-02-07,ST007,EMP0003,Early,05:30,13:30,8,8,Completed,N
SH002284,20250207,2025-02-07,ST007,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH002285,20250207,2025-02-07,ST007,EMP0046,Late,14:30,22:30,8,8,Completed,N
SH002286,20250207,2025-02-07,ST007,EMP0046,Night,22:00,06:00,8,8,Completed,N
SH002287,20250207,2025-02-07,ST008,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH002288,20250207,2025-02-07,ST008,EMP0026,Day,09:00,17:00,8,8,Completed,N
SH002289,20250207,2025-02-07,ST008,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH002290,20250207,2025-02-07,ST008,EMP0043,Night,22:00,06:00,8,8,Completed,N
SH002291,20250207,2025-02-07,ST009,EMP0036,Early,05:30,13:30,8,8,Completed,N
SH002292,20250207,2025-02-07,ST009,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH002293,20250207,2025-02-07,ST009,EMP0005,Late,14:30,22:30,8,8,Completed,N
SH002294,20250207,2025-02-07,ST010,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH002295,20250207,2025-02-07,ST010,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH002296,20250207,2025-02-07,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH002297,20250207,2025-02-07,ST010,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH002298,20250207,2025-02-07,ST010,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH002299,20250207,2025-02-07,ST010,EMP0031,Night,22:00,06:00,8,8,Completed,N
SH002300,20250207,2025-02-07,ST011,EMP0006,Early,05:30,13:30,8,8,Completed,N
SH002301,20250207,2025-02-07,ST011,EMP0054,Day,09:00,17:00,8,0,Cancelled,Y
SH002302,20250207,2025-02-07,ST011,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH002303,20250207,2025-02-07,ST012,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH002304,20250207,2025-02-07,ST012,EMP0007,Day,09:00,17:00,8,8,Completed,N
SH002305,20250207,2025-02-07,ST012,EMP0029,Late,14:30,22:30,8,8,Completed,N
SH002306,20250207,2025-02-07,ST013,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH002307,20250207,2025-02-07,ST013,EMP0052,Day,09:00,17:00,8,0,No Show,Y
SH002308,20250207,2025-02-07,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH002309,20250207,2025-02-07,ST014,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH002310,20250207,2025-02-07,ST014,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH002311,20250207,2025-02-07,ST014,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH002312,20250207,2025-02-07,ST015,EMP0026,Early,05:30,13:30,8,8,Completed,N
SH002313,20250207,2025-02-07,ST015,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH002314,20250207,2025-02-07,ST015,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH002315,20250207,2025-02-07,ST016,EMP0052,Early,05:30,13:30,8,0,Cancelled,Y
SH002316,20250207,2025-02-07,ST016,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH002317,20250207,2025-02-07,ST016,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH002318,20250207,2025-02-07,ST016,EMP0032,Night,22:00,06:00,8,8,Completed,N
SH002319,20250208,2025-02-08,ST001,EMP0012,Early,05:30,13:30,8,8,Completed,N
SH002320,20250208,2025-02-08,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH002321,20250208,2025-02-08,ST001,EMP0047,Day,09:00,17:00,8,8,Completed,N
SH002322,20250208,2025-02-08,ST001,EMP0012,Late,14:30,22:30,8,0,Cancelled,Y
SH002323,20250208,2025-02-08,ST001,EMP0062,Late,14:30,22:30,8,8,Completed,N
SH002324,20250208,2025-02-08,ST001,EMP0062,Night,22:00,06:00,8,0,Cancelled,Y
SH002325,20250208,2025-02-08,ST002,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH002326,20250208,2025-02-08,ST002,EMP0036,Day,09:00,17:00,8,8,Completed,N
SH002327,20250208,2025-02-08,ST002,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH002328,20250208,2025-02-08,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH002329,20250208,2025-02-08,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH002330,20250208,2025-02-08,ST002,EMP0004,Night,22:00,06:00,8,8,Completed,N
SH002331,20250208,2025-02-08,ST003,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH002332,20250208,2025-02-08,ST003,EMP0058,Day,09:00,17:00,8,8,Completed,N
SH002333,20250208,2025-02-08,ST003,EMP0055,Late,14:30,22:30,8,8,Completed,N
SH002334,20250208,2025-02-08,ST004,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH002335,20250208,2025-02-08,ST004,EMP0060,Day,09:00,17:00,8,8,Completed,N
SH002336,20250208,2025-02-08,ST004,EMP0060,Late,14:30,22:30,8,8,Completed,N
SH002337,20250208,2025-02-08,ST005,EMP0039,Early,05:30,13:30,8,8,Completed,N
SH002338,20250208,2025-02-08,ST005,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH002339,20250208,2025-02-08,ST005,EMP0015,Late,14:30,22:30,8,8,Completed,N
SH002340,20250208,2025-02-08,ST006,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH002341,20250208,2025-02-08,ST006,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH002342,20250208,2025-02-08,ST006,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH002343,20250208,2025-02-08,ST006,EMP0022,Night,22:00,06:00,8,5.7,Partial,Y
SH002344,20250208,2025-02-08,ST007,EMP0033,Early,05:30,13:30,8,4.4,Partial,Y
SH002345,20250208,2025-02-08,ST007,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH002346,20250208,2025-02-08,ST007,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH002347,20250208,2025-02-08,ST007,EMP0004,Night,22:00,06:00,8,8,Completed,N
SH002348,20250208,2025-02-08,ST008,EMP0043,Early,05:30,13:30,8,3.2,Partial,Y
SH002349,20250208,2025-02-08,ST008,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH002350,20250208,2025-02-08,ST008,EMP0023,Late,14:30,22:30,8,8,Completed,N
SH002351,20250208,2025-02-08,ST008,EMP0048,Night,22:00,06:00,8,8,Completed,N
SH002352,20250208,2025-02-08,ST009,EMP0037,Early,05:30,13:30,8,8,Completed,N
SH002353,20250208,2025-02-08,ST009,EMP0003,Day,09:00,17:00,8,0,Cancelled,Y
SH002354,20250208,2025-02-08,ST009,EMP0037,Late,14:30,22:30,8,8,Completed,N
SH002355,20250208,2025-02-08,ST010,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH002356,20250208,2025-02-08,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH002357,20250208,2025-02-08,ST010,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH002358,20250208,2025-02-08,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH002359,20250208,2025-02-08,ST010,EMP0053,Late,14:30,22:30,8,8,Completed,N
SH002360,20250208,2025-02-08,ST010,EMP0031,Night,22:00,06:00,8,0,Cancelled,Y
SH002361,20250208,2025-02-08,ST011,EMP0056,Early,05:30,13:30,8,8,Completed,N
SH002362,20250208,2025-02-08,ST011,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH002363,20250208,2025-02-08,ST011,EMP0020,Late,14:30,22:30,8,0,Cancelled,Y
SH002364,20250208,2025-02-08,ST012,EMP0038,Early,05:30,13:30,8,8,Completed,N
SH002365,20250208,2025-02-08,ST012,EMP0017,Day,09:00,17:00,8,0,Cancelled,Y
SH002366,20250208,2025-02-08,ST012,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH002367,20250208,2025-02-08,ST013,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH002368,20250208,2025-02-08,ST013,EMP0034,Day,09:00,17:00,8,3.9,Partial,Y
SH002369,20250208,2025-02-08,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH002370,20250208,2025-02-08,ST014,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH002371,20250208,2025-02-08,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH002372,20250208,2025-02-08,ST014,EMP0002,Late,14:30,22:30,8,4.8,Partial,Y
SH002373,20250208,2025-02-08,ST015,EMP0026,Early,05:30,13:30,8,8,Completed,N
SH002374,20250208,2025-02-08,ST015,EMP0026,Day,09:00,17:00,8,8,Completed,N
SH002375,20250208,2025-02-08,ST015,EMP0030,Day,09:00,17:00,8,0,Cancelled,Y
SH002376,20250208,2025-02-08,ST015,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH002377,20250208,2025-02-08,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH002378,20250208,2025-02-08,ST016,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH002379,20250208,2025-02-08,ST016,EMP0032,Late,14:30,22:30,8,0,Cancelled,Y
SH002380,20250209,2025-02-09,ST001,EMP0040,Early,05:30,13:30,8,8,Completed,N
SH002381,20250209,2025-02-09,ST001,EMP0062,Day,09:00,17:00,8,8,Completed,N
SH002382,20250209,2025-02-09,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH002383,20250209,2025-02-09,ST001,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH002384,20250209,2025-02-09,ST001,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH002385,20250209,2025-02-09,ST001,EMP0062,Night,22:00,06:00,8,8,Completed,N
SH002386,20250209,2025-02-09,ST002,EMP0004,Early,05:30,13:30,8,8,Completed,N
SH002387,20250209,2025-02-09,ST002,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH002388,20250209,2025-02-09,ST002,EMP0039,Day,09:00,17:00,8,8,Completed,N
SH002389,20250209,2025-02-09,ST002,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH002390,20250209,2025-02-09,ST002,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH002391,20250209,2025-02-09,ST002,EMP0063,Night,22:00,06:00,8,8,Completed,N
SH002392,20250209,2025-02-09,ST003,EMP0051,Early,05:30,13:30,8,8,Completed,N
SH002393,20250209,2025-02-09,ST003,EMP0008,Day,09:00,17:00,8,0,Cancelled,Y
SH002394,20250209,2025-02-09,ST003,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH002395,20250209,2025-02-09,ST004,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH002396,20250209,2025-02-09,ST004,EMP0060,Day,09:00,17:00,8,8,Completed,N
SH002397,20250209,2025-02-09,ST004,EMP0017,Late,14:30,22:30,8,8,Completed,N
SH002398,20250209,2025-02-09,ST005,EMP0014,Early,05:30,13:30,8,8,Completed,N
SH002399,20250209,2025-02-09,ST005,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH002400,20250209,2025-02-09,ST005,EMP0045,Late,14:30,22:30,8,8,Completed,N
SH002401,20250209,2025-02-09,ST006,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH002402,20250209,2025-02-09,ST006,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH002403,20250209,2025-02-09,ST006,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH002404,20250209,2025-02-09,ST006,EMP0024,Night,22:00,06:00,8,5.2,Partial,Y
SH002405,20250209,2025-02-09,ST007,EMP0033,Early,05:30,13:30,8,8,Completed,N
SH002406,20250209,2025-02-09,ST007,EMP0046,Day,09:00,17:00,8,8,Completed,N
SH002407,20250209,2025-02-09,ST007,EMP0025,Late,14:30,22:30,8,5.5,Partial,Y
SH002408,20250209,2025-02-09,ST008,EMP0023,Early,05:30,13:30,8,8,Completed,N
SH002409,20250209,2025-02-09,ST008,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH002410,20250209,2025-02-09,ST008,EMP0023,Late,14:30,22:30,8,8,Completed,N
SH002411,20250209,2025-02-09,ST009,EMP0003,Early,05:30,13:30,8,8,Completed,N
SH002412,20250209,2025-02-09,ST009,EMP0030,Day,09:00,17:00,8,8,Completed,N
SH002413,20250209,2025-02-09,ST009,EMP0030,Late,14:30,22:30,8,8,Completed,N
SH002414,20250209,2025-02-09,ST010,EMP0057,Early,05:30,13:30,8,8,Completed,N
SH002415,20250209,2025-02-09,ST010,EMP0011,Day,09:00,17:00,8,8,Completed,N
SH002416,20250209,2025-02-09,ST010,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH002417,20250209,2025-02-09,ST010,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH002418,20250209,2025-02-09,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH002419,20250209,2025-02-09,ST010,EMP0031,Night,22:00,06:00,8,8,Completed,N
SH002420,20250209,2025-02-09,ST011,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH002421,20250209,2025-02-09,ST011,EMP0060,Day,09:00,17:00,8,5.7,Partial,Y
SH002422,20250209,2025-02-09,ST011,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH002423,20250209,2025-02-09,ST011,EMP0054,Night,22:00,06:00,8,8,Completed,N
SH002424,20250209,2025-02-09,ST012,EMP0017,Early,05:30,13:30,8,0,Cancelled,Y
SH002425,20250209,2025-02-09,ST012,EMP0034,Day,09:00,17:00,8,4.3,Partial,Y
SH002426,20250209,2025-02-09,ST012,EMP0034,Late,14:30,22:30,8,8,Completed,N
SH002427,20250209,2025-02-09,ST013,EMP0052,Early,05:30,13:30,8,3.6,Partial,Y
SH002428,20250209,2025-02-09,ST013,EMP0016,Day,09:00,17:00,8,8,Completed,N
SH002429,20250209,2025-02-09,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH002430,20250209,2025-02-09,ST013,EMP0050,Night,22:00,06:00,8,8,Completed,N
SH002431,20250209,2025-02-09,ST014,EMP0001,Early,05:30,13:30,8,3.9,Partial,Y
SH002432,20250209,2025-02-09,ST014,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH002433,20250209,2025-02-09,ST014,EMP0002,Late,14:30,22:30,8,8,Completed,N
SH002434,20250209,2025-02-09,ST015,EMP0012,Early,05:30,13:30,8,8,Completed,N
SH002435,20250209,2025-02-09,ST015,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH002436,20250209,2025-02-09,ST015,EMP0053,Late,14:30,22:30,8,8,Completed,N
SH002437,20250209,2025-02-09,ST016,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH002438,20250209,2025-02-09,ST016,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH002439,20250209,2025-02-09,ST016,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH002440,20250210,2025-02-10,ST001,EMP0057,Early,05:30,13:30,8,0,Cancelled,Y
SH002441,20250210,2025-02-10,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH002442,20250210,2025-02-10,ST001,EMP0047,Day,09:00,17:00,8,8,Completed,N
SH002443,20250210,2025-02-10,ST001,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH002444,20250210,2025-02-10,ST001,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH002445,20250210,2025-02-10,ST001,EMP0012,Night,22:00,06:00,8,8,Completed,N
SH002446,20250210,2025-02-10,ST002,EMP0004,Early,05:30,13:30,8,8,Completed,N
SH002447,20250210,2025-02-10,ST002,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH002448,20250210,2025-02-10,ST002,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH002449,20250210,2025-02-10,ST002,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH002450,20250210,2025-02-10,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH002451,20250210,2025-02-10,ST002,EMP0039,Night,22:00,06:00,8,8,Completed,N
SH002452,20250210,2025-02-10,ST003,EMP0051,Early,05:30,13:30,8,8,Completed,N
SH002453,20250210,2025-02-10,ST003,EMP0051,Day,09:00,17:00,8,8,Completed,N
SH002454,20250210,2025-02-10,ST003,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH002455,20250210,2025-02-10,ST004,EMP0021,Early,05:30,13:30,8,8,Completed,N
SH002456,20250210,2025-02-10,ST004,EMP0025,Day,09:00,17:00,8,8,Completed,N
SH002457,20250210,2025-02-10,ST004,EMP0054,Late,14:30,22:30,8,8,Completed,N
SH002458,20250210,2025-02-10,ST005,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH002459,20250210,2025-02-10,ST005,EMP0062,Day,09:00,17:00,8,8,Completed,N
SH002460,20250210,2025-02-10,ST005,EMP0045,Late,14:30,22:30,8,8,Completed,N
SH002461,20250210,2025-02-10,ST006,EMP0009,Early,05:30,13:30,8,8,Completed,N
SH002462,20250210,2025-02-10,ST006,EMP0044,Day,09:00,17:00,8,8,Completed,N
SH002463,20250210,2025-02-10,ST006,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH002464,20250210,2025-02-10,ST006,EMP0024,Night,22:00,06:00,8,8,Completed,N
SH002465,20250210,2025-02-10,ST007,EMP0004,Early,05:30,13:30,8,8,Completed,N
SH002466,20250210,2025-02-10,ST007,EMP0046,Day,09:00,17:00,8,8,Completed,N
SH002467,20250210,2025-02-10,ST007,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH002468,20250210,2025-02-10,ST007,EMP0033,Night,22:00,06:00,8,8,Completed,N
SH002469,20250210,2025-02-10,ST008,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH002470,20250210,2025-02-10,ST008,EMP0024,Day,09:00,17:00,8,8,Completed,N
SH002471,20250210,2025-02-10,ST008,EMP0043,Late,14:30,22:30,8,8,Completed,N
SH002472,20250210,2025-02-10,ST009,EMP0030,Early,05:30,13:30,8,8,Completed,N
SH002473,20250210,2025-02-10,ST009,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH002474,20250210,2025-02-10,ST009,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH002475,20250210,2025-02-10,ST010,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH002476,20250210,2025-02-10,ST010,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH002477,20250210,2025-02-10,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH002478,20250210,2025-02-10,ST010,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH002479,20250210,2025-02-10,ST010,EMP0053,Late,14:30,22:30,8,8,Completed,N
SH002480,20250210,2025-02-10,ST010,EMP0053,Night,22:00,06:00,8,8,Completed,N
SH002481,20250210,2025-02-10,ST011,EMP0020,Early,05:30,13:30,8,8,Completed,N
SH002482,20250210,2025-02-10,ST011,EMP0056,Day,09:00,17:00,8,8,Completed,N
SH002483,20250210,2025-02-10,ST011,EMP0005,Late,14:30,22:30,8,8,Completed,N
SH002484,20250210,2025-02-10,ST011,EMP0054,Night,22:00,06:00,8,8,Completed,N
SH002485,20250210,2025-02-10,ST012,EMP0029,Early,05:30,13:30,8,8,Completed,N
SH002486,20250210,2025-02-10,ST012,EMP0059,Day,09:00,17:00,8,8,Completed,N
SH002487,20250210,2025-02-10,ST012,EMP0038,Late,14:30,22:30,8,8,Completed,N
SH002488,20250210,2025-02-10,ST013,EMP0016,Early,05:30,13:30,8,8,Completed,N
SH002489,20250210,2025-02-10,ST013,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH002490,20250210,2025-02-10,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH002491,20250210,2025-02-10,ST014,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH002492,20250210,2025-02-10,ST014,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH002493,20250210,2025-02-10,ST014,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH002494,20250210,2025-02-10,ST014,EMP0002,Night,22:00,06:00,8,8,Completed,N
SH002495,20250210,2025-02-10,ST015,EMP0018,Early,05:30,13:30,8,8,Completed,N
SH002496,20250210,2025-02-10,ST015,EMP0018,Day,09:00,17:00,8,8,Completed,N
SH002497,20250210,2025-02-10,ST015,EMP0030,Late,14:30,22:30,8,8,Completed,N
SH002498,20250210,2025-02-10,ST015,EMP0026,Night,22:00,06:00,8,8,Completed,N
SH002499,20250210,2025-02-10,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH002500,20250210,2025-02-10,ST016,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH002501,20250210,2025-02-10,ST016,EMP0032,Late,14:30,22:30,8,8,Completed,N
SH002502,20250211,2025-02-11,ST001,EMP0057,Early,05:30,13:30,8,8,Completed,N
SH002503,20250211,2025-02-11,ST001,EMP0028,Day,09:00,17:00,8,8,Completed,N
SH002504,20250211,2025-02-11,ST001,EMP0040,Day,09:00,17:00,8,8,Completed,N
SH002505,20250211,2025-02-11,ST001,EMP0057,Late,14:30,22:30,8,5.6,Partial,Y
SH002506,20250211,2025-02-11,ST001,EMP0012,Late,14:30,22:30,8,8,Completed,N
SH002507,20250211,2025-02-11,ST001,EMP0057,Night,22:00,06:00,8,8,Completed,N
SH002508,20250211,2025-02-11,ST002,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH002509,20250211,2025-02-11,ST002,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH002510,20250211,2025-02-11,ST002,EMP0039,Day,09:00,17:00,8,8,Completed,N
SH002511,20250211,2025-02-11,ST002,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH002512,20250211,2025-02-11,ST002,EMP0009,Late,14:30,22:30,8,8,Completed,N
SH002513,20250211,2025-02-11,ST002,EMP0004,Night,22:00,06:00,8,8,Completed,N
SH002514,20250211,2025-02-11,ST003,EMP0061,Early,05:30,13:30,8,8,Completed,N
SH002515,20250211,2025-02-11,ST003,EMP0008,Day,09:00,17:00,8,8,Completed,N
SH002516,20250211,2025-02-11,ST003,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH002517,20250211,2025-02-11,ST004,EMP0054,Early,05:30,13:30,8,0,No Show,Y
SH002518,20250211,2025-02-11,ST004,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH002519,20250211,2025-02-11,ST004,EMP0060,Late,14:30,22:30,8,4.9,Partial,Y
SH002520,20250211,2025-02-11,ST005,EMP0035,Early,05:30,13:30,8,8,Completed,N
SH002521,20250211,2025-02-11,ST005,EMP0015,Day,09:00,17:00,8,8,Completed,N
SH002522,20250211,2025-02-11,ST005,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH002523,20250211,2025-02-11,ST006,EMP0024,Early,05:30,13:30,8,8,Completed,N
SH002524,20250211,2025-02-11,ST006,EMP0022,Day,09:00,17:00,8,3.1,Partial,Y
SH002525,20250211,2025-02-11,ST006,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH002526,20250211,2025-02-11,ST006,EMP0028,Night,22:00,06:00,8,8,Completed,N
SH002527,20250211,2025-02-11,ST007,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH002528,20250211,2025-02-11,ST007,EMP0033,Day,09:00,17:00,8,8,Completed,N
SH002529,20250211,2025-02-11,ST007,EMP0025,Late,14:30,22:30,8,8,Completed,N
SH002530,20250211,2025-02-11,ST008,EMP0023,Early,05:30,13:30,8,8,Completed,N
SH002531,20250211,2025-02-11,ST008,EMP0026,Day,09:00,17:00,8,8,Completed,N
SH002532,20250211,2025-02-11,ST008,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH002533,20250211,2025-02-11,ST009,EMP0030,Early,05:30,13:30,8,8,Completed,N
SH002534,20250211,2025-02-11,ST009,EMP0036,Day,09:00,17:00,8,0,Cancelled,Y
SH002535,20250211,2025-02-11,ST009,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH002536,20250211,2025-02-11,ST010,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH002537,20250211,2025-02-11,ST010,EMP0053,Day,09:00,17:00,8,0,Cancelled,Y
SH002538,20250211,2025-02-11,ST010,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH002539,20250211,2025-02-11,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH002540,20250211,2025-02-11,ST010,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH002541,20250211,2025-02-11,ST010,EMP0027,Night,22:00,06:00,8,4.3,Partial,Y
SH002542,20250211,2025-02-11,ST011,EMP0056,Early,05:30,13:30,8,8,Completed,N
SH002543,20250211,2025-02-11,ST011,EMP0006,Day,09:00,17:00,8,8,Completed,N
SH002544,20250211,2025-02-11,ST011,EMP0056,Late,14:30,22:30,8,8,Completed,N
SH002545,20250211,2025-02-11,ST011,EMP0054,Night,22:00,06:00,8,0,Cancelled,Y
SH002546,20250211,2025-02-11,ST012,EMP0046,Early,05:30,13:30,8,8,Completed,N
SH002547,20250211,2025-02-11,ST012,EMP0041,Day,09:00,17:00,8,8,Completed,N
SH002548,20250211,2025-02-11,ST012,EMP0041,Late,14:30,22:30,8,8,Completed,N
SH002549,20250211,2025-02-11,ST012,EMP0046,Night,22:00,06:00,8,8,Completed,N
SH002550,20250211,2025-02-11,ST013,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH002551,20250211,2025-02-11,ST013,EMP0052,Day,09:00,17:00,8,8,Completed,N
SH002552,20250211,2025-02-11,ST013,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH002553,20250211,2025-02-11,ST014,EMP0031,Early,05:30,13:30,8,8,Completed,N
SH002554,20250211,2025-02-11,ST014,EMP0001,Day,09:00,17:00,8,8,Completed,N
SH002555,20250211,2025-02-11,ST014,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH002556,20250211,2025-02-11,ST015,EMP0047,Early,05:30,13:30,8,8,Completed,N
SH002557,20250211,2025-02-11,ST015,EMP0026,Day,09:00,17:00,8,8,Completed,N
SH002558,20250211,2025-02-11,ST015,EMP0026,Late,14:30,22:30,8,5.4,Partial,Y
SH002559,20250211,2025-02-11,ST016,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH002560,20250211,2025-02-11,ST016,EMP0052,Day,09:00,17:00,8,8,Completed,N
SH002561,20250211,2025-02-11,ST016,EMP0011,Late,14:30,22:30,8,5.4,Partial,Y
SH002562,20250212,2025-02-12,ST001,EMP0040,Early,05:30,13:30,8,8,Completed,N
SH002563,20250212,2025-02-12,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH002564,20250212,2025-02-12,ST001,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH002565,20250212,2025-02-12,ST001,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH002566,20250212,2025-02-12,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH002567,20250212,2025-02-12,ST001,EMP0047,Night,22:00,06:00,8,0,No Show,Y
SH002568,20250212,2025-02-12,ST002,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH002569,20250212,2025-02-12,ST002,EMP0063,Day,09:00,17:00,8,8,Completed,N
